Location,Location_ID,Date,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
"Nizamabad, Telangana, India",3,2021-10-18,123,534.059583333333,0.0699999999999999,4.06333333333333,57.5704166666667,2.33833333333333,44.7204166666667,48.6325,3.23875
"Warangal, Telangana, India",4,2021-10-18,87,541.847083333333,0.100833333333333,5.98208333333333,47.625,1.96583333333333,29.4070833333333,33.2783333333333,4.13375
"Adilabad, Telangana, India",0,2021-10-19,160,420.849583333333,0.1275,4.35333333333333,89.0354166666667,7.49,59.64375,71.7433333333333,4.51083333333333
"Karimnagar, Telangana, India",1,2021-10-19,157,498.7325,0.127916666666667,6.3775,74.2820833333333,5.2825,69.49625,82.4708333333333,5.32208333333333
"Khammam, Telangana, India",2,2021-10-19,153,530.164583333333,0.112916666666667,4.48833333333333,70.6195833333333,4.84125,61.0325,70.7008333333333,1.97458333333333
"Nizamabad, Telangana, India",3,2021-10-19,153,467.162083333333,0.11,5.14125,61.1091666666667,3.89291666666667,61.535,76.8066666666667,6.2975
"Warangal, Telangana, India",4,2021-10-19,160,484.825416666667,0.0725,5.13708333333333,82.03125,4.23125,74.2108333333333,87.1579166666667,5.20375
"Adilabad, Telangana, India",0,2021-10-20,155,412.782916666667,0.199166666666667,5.67708333333333,84.1625,7.99375,65.6358333333333,80.8541666666667,5.1
"Karimnagar, Telangana, India",1,2021-10-20,157,505.5475,0.26375,9.35666666666667,71.9133333333333,5.85583333333333,67.9854166666667,83.8704166666667,6.7475
"Khammam, Telangana, India",2,2021-10-20,160,373.84125,0.03875,2.00083333333333,73.6708333333333,4.30916666666667,73.6120833333333,83.8320833333333,1.5725
"Nizamabad, Telangana, India",3,2021-10-20,152,418.207083333333,0.121666666666667,4.61791666666667,64.375,4.0275,58.7683333333333,76.4945833333333,6.83125
"Warangal, Telangana, India",4,2021-10-20,166,496.230416666667,0.184583333333333,8.80833333333333,86.3383333333333,9.95958333333333,84.94875,100.189583333333,5.45166666666667
"Adilabad, Telangana, India",0,2021-10-21,151,471.890833333333,0.2275,9.11333333333333,69.7229166666667,5.965,57.1879166666667,66.6270833333333,6.10958333333333
"Karimnagar, Telangana, India",1,2021-10-21,156,624.180416666667,1.08666666666667,14.00625,59.2125,6.23833333333333,65.8733333333333,79.5916666666667,8.1975
"Khammam, Telangana, India",2,2021-10-21,162,386.4975,0.0499999999999999,2.175,69.6033333333333,5.04666666666667,78.325,85.6516666666667,2.09416666666667
"Nizamabad, Telangana, India",3,2021-10-21,148,450.89,0.144583333333333,5.59416666666667,53.525,3.87666666666667,54.4233333333333,67.9970833333333,7.76041666666667
"Warangal, Telangana, India",4,2021-10-21,162,540.455833333333,0.165416666666667,9.48833333333333,84.6470833333333,10.9,78.2595833333333,90.7120833333333,5.92916666666667
"Adilabad, Telangana, India",0,2021-10-22,143,506.799583333333,0.4075,11.7625,63.10625,5.47583333333333,52.46125,62.9120833333333,7.27666666666667
"Karimnagar, Telangana, India",1,2021-10-22,159,694.136666666667,0.6775,19.8979166666667,66.8025,11.5766666666667,73.3995833333333,87.0166666666667,9.95
"Khammam, Telangana, India",2,2021-10-22,139,337.264166666667,0.0791666666666666,2.43916666666667,59.9625,7.10458333333333,50.8141666666667,55.4545833333333,2.53125
"Nizamabad, Telangana, India",3,2021-10-22,151,527.382916666667,0.56,7.44583333333333,53.15,4.34375,56.87875,71.4533333333333,11.6870833333333
"Warangal, Telangana, India",4,2021-10-22,156,549.3575,0.32625,9.98208333333333,70.4383333333333,8.80041666666667,66.7770833333333,77.4091666666667,6.52875
"Adilabad, Telangana, India",0,2021-10-23,152,514.030833333333,0.605416666666667,10.0670833333333,63.6583333333333,4.58208333333333,59.3058333333333,73.3308333333333,9.70041666666667
"Karimnagar, Telangana, India",1,2021-10-23,171,746.568333333333,1.0875,18.8225,69.8504166666667,20.02375,95.5458333333333,117.15375,11.01625
"Khammam, Telangana, India",2,2021-10-23,150,352.2825,0.0949999999999999,2.90083333333333,45.89625,1.87041666666667,55.5629166666667,64.7633333333333,3.12333333333333
"Nizamabad, Telangana, India",3,2021-10-23,153,527.3825,0.326666666666667,6.91375,57.0229166666667,3.7825,61.4270833333333,77.0791666666667,15.9291666666667
"Warangal, Telangana, India",4,2021-10-23,170,551.304583333333,0.204583333333333,7.51416666666667,75.7583333333333,13.9929166666667,92.7495833333333,109.470833333333,5.79333333333333
"Adilabad, Telangana, India",0,2021-10-24,157,460.90375,0.342083333333333,8.14958333333333,75.2375,6.2725,68.57375,80.3275,8.44208333333333
"Karimnagar, Telangana, India",1,2021-10-24,187,706.93125,0.295416666666667,17.90875,62.0408333333333,10.3679166666667,124.980416666667,144.566666666667,12.05125
"Khammam, Telangana, India",2,2021-10-24,173,623.624166666667,0.06375,3.885,62.3920833333333,2.4125,99.0779166666667,102.38875,0.942916666666667
"Nizamabad, Telangana, India",3,2021-10-24,155,485.937083333333,0.365833333333333,5.785,60.6341666666667,4.80125,65.7379166666667,80.3508333333333,10.595
"Warangal, Telangana, India",4,2021-10-24,170,554.085833333333,0.0870833333333333,7.49041666666667,62.7833333333333,4.57708333333333,92.4566666666667,103.132916666667,4.40416666666667
"Adilabad, Telangana, India",0,2021-10-25,153,467.57875,0.301666666666667,10.9766666666667,60.6145833333333,6.10375,61.1470833333333,71.1720833333333,8.06166666666667
"Karimnagar, Telangana, India",1,2021-10-25,178,716.24875,1.6825,18.0745833333333,63.9033333333333,15.905,108.765833333333,128.509583333333,8.71541666666667
"Khammam, Telangana, India",2,2021-10-25,154,487.3275,0.15375,3.77833333333333,40.4354166666667,1.94333333333333,62.9954166666667,69.4645833333333,2.30833333333333
"Nizamabad, Telangana, India",3,2021-10-25,153,452.0025,0.150416666666667,6.06833333333333,57.6566666666667,4.20208333333333,60.2304166666667,72.1233333333333,8.63125
"Warangal, Telangana, India",4,2021-10-25,181,503.044583333333,0.24375,7.76208333333333,66.65375,9.95791666666667,114.97875,131.225416666667,5.37208333333333
"Adilabad, Telangana, India",0,2021-10-26,158,573.556666666667,0.3675,16.2645833333333,50.7366666666667,6.73416666666667,71.2141666666667,81.9033333333333,8.075
"Karimnagar, Telangana, India",1,2021-10-26,181,683.705416666667,1.10916666666667,16.47,64.8625,19.9575,113.525833333333,133.58625,5.89458333333333
"Khammam, Telangana, India",2,2021-10-26,153,360.629583333333,0.424166666666667,3.305,43.11875,3.04791666666667,60.3791666666667,69.1820833333333,3.40375
"Nizamabad, Telangana, India",3,2021-10-26,151,473.002916666667,0.268333333333333,7.56583333333333,62.44,6.00625,56.5441666666667,68.7158333333333,15.5458333333333
"Warangal, Telangana, India",4,2021-10-26,171,497.3425,0.1125,6.88958333333333,67.36875,12.7166666666667,95.2825,109.83,4.32708333333333
"Adilabad, Telangana, India",0,2021-10-27,174,541.569166666667,0.16125,9.75375,70.43875,8.04083333333333,100.1775,112.666666666667,6.20708333333333
"Karimnagar, Telangana, India",1,2021-10-27,177,579.259166666667,1.36791666666667,11.99375,78.1433333333333,22.3495833333333,107.199166666667,121.967083333333,4.98666666666667
"Khammam, Telangana, India",2,2021-10-27,157,323.216666666667,0.0804166666666666,3.65833333333333,43.8766666666667,3.90166666666667,68.4575,77.6295833333333,3.77583333333333
"Nizamabad, Telangana, India",3,2021-10-27,172,506.382083333333,0.19125,6.10375,74.8479166666667,9.925,96.4070833333333,109.663333333333,6.33541666666667
"Warangal, Telangana, India",4,2021-10-27,172,541.847083333333,0.15125,8.57958333333333,59.0170833333333,9.66416666666667,97.115,109.90125,5.76833333333333
"Adilabad, Telangana, India",0,2021-10-28,164,455.200416666667,0.229583333333333,7.7075,74.3579166666667,9.84916666666667,82.5629166666667,91.9166666666667,5.33416666666667
"Karimnagar, Telangana, India",1,2021-10-28,185,510.833333333333,0.350416666666667,9.80708333333333,99.1379166666667,19.8495833333333,93.23,102.185833333333,5.71208333333333
"Khammam, Telangana, India",2,2021-10-28,155,415.008333333333,0.0291666666666666,2.4625,58.8375,2.73708333333333,64.9408333333333,69.1766666666667,2.74583333333333
"Nizamabad, Telangana, India",3,2021-10-28,168,455.48,0.124583333333333,5.24375,81.2133333333333,10.88375,89.38375,99.2375,5.81708333333333
"Warangal, Telangana, India",4,2021-10-28,165,475.785833333333,0.0562499999999999,4.74541666666667,80.98875,12.1633333333333,84.5104166666667,90.7995833333333,4.04208333333333
"Adilabad, Telangana, India",0,2021-10-29,153,423.352916666667,0.24875,8.125,81.1383333333333,10.3875,61.08625,71.1679166666667,6.32333333333333
"Karimnagar, Telangana, India",1,2021-10-29,200,479.400833333333,0.357916666666667,10.21125,105.381666666667,23.1070833333333,91.1770833333333,100.915,4.73583333333333
"Khammam, Telangana, India",2,2021-10-29,162,598.034583333333,0.228333333333333,3.82625,63.9691666666667,2.4625,78.875,82.6516666666667,3.3575
"Nizamabad, Telangana, India",3,2021-10-29,183,395.81625,0.0875,4.18833333333333,98.1675,11.1779166666667,70.2791666666667,79.7629166666667,5.69916666666667
"Warangal, Telangana, India",4,2021-10-29,167,500.680833333333,0.0616666666666666,4.22416666666667,74.99875,5.19208333333333,86.9770833333333,92.9270833333333,4.69083333333333
"Adilabad, Telangana, India",0,2021-10-30,173,497.898333333333,0.16875,8.95125,80.77875,7.46,98.3175,107.685416666667,5.78625
"Karimnagar, Telangana, India",1,2021-10-30,183,576.3375,0.211666666666667,10.44875,88.9008333333333,15.65,118.675,127.945833333333,5.02041666666667
"Khammam, Telangana, India",2,2021-10-30,163,761.31125,0.0095833333333333,3.46958333333333,53.7645833333333,1.75041666666667,80.4170833333333,82.3108333333333,1.60375
"Nizamabad, Telangana, India",3,2021-10-30,178,501.095833333333,0.0875,5.475,96.1420833333333,7.29333333333333,106.795416666667,116.67,9.3975
"Warangal, Telangana, India",4,2021-10-30,162,625.292083333333,0.2075,5.73083333333333,47.3745833333333,2.07791666666667,77.2716666666667,83.5066666666667,3.2125
"Adilabad, Telangana, India",0,2021-11-01,178,581.345,0.913333333333333,15.28875,69.0295833333333,21.55,108.022916666667,118.233333333333,12.27375
"Karimnagar, Telangana, India",1,2021-11-01,189,833.3525,1.53166666666667,27.4820833333333,51.0520833333333,21.4129166666667,128.650833333333,142.94,15.7816666666667
"Khammam, Telangana, India",2,2021-11-01,176,527.10375,0.131666666666667,6.54375,53.35375,2.35625,104.960833333333,114.601666666667,3.27458333333333
"Nizamabad, Telangana, India",3,2021-11-01,163,594.14,0.44,10.3595833333333,56.67,8.43666666666667,80.1404166666667,92.945,21.2033333333333
"Warangal, Telangana, India",4,2021-11-01,177,688.573333333333,0.365416666666667,14.3441666666667,45.3075,5.34833333333333,107.322083333333,117.479583333333,10.8358333333333
"Adilabad, Telangana, India",0,2021-11-02,177,471.891666666667,0.619583333333333,13.2041666666667,95.9191666666667,22.88875,82.4058333333333,91.0008333333333,6.40208333333333
"Karimnagar, Telangana, India",1,2021-11-02,171,752.27,0.912916666666667,17.7004166666667,64.8358333333333,7.37833333333333,95.2325,110.3625,13.6725
"Khammam, Telangana, India",2,2021-11-02,170,542.82,0.142916666666667,7.11583333333333,84.4895833333333,9.78041666666667,93.5008333333333,105.28125,3.84541666666667
"Nizamabad, Telangana, India",3,2021-11-02,166,564.516666666667,0.305833333333333,8.07583333333333,77.6354166666667,9.5025,85.6420833333333,97.2595833333333,12.99875
"Warangal, Telangana, India",4,2021-11-02,172,647.684166666667,0.255,10.1670833333333,78.74375,7.71041666666667,97.9416666666667,110.461666666667,7.29166666666667
"Adilabad, Telangana, India",0,2021-11-03,156,353.674583333333,0.11,4.08625,87.5895833333333,7.62833333333333,30.7404166666667,36.3175,5.64333333333333
"Karimnagar, Telangana, India",1,2021-11-03,89,307.2225,0.171666666666667,4.01208333333333,66.5354166666667,2.81666666666667,13.3483333333333,17.4504166666667,6.04375
"Khammam, Telangana, India",2,2021-11-03,47,282.3975,0.1675,5.09916666666667,50.4775,3.45791666666667,10.3925,14.54625,2.83583333333333
"Nizamabad, Telangana, India",3,2021-11-03,130,341.017916666667,0.125833333333333,3.58583333333333,79.1404166666667,4.03041666666667,18.8558333333333,23.4283333333333,6.21791666666667
"Warangal, Telangana, India",4,2021-11-03,66,298.182916666667,0.190833333333333,4.33666666666667,59.14875,3.58875,11.4,14.9533333333333,4.72416666666667
"Adilabad, Telangana, India",0,2021-11-04,162,411.948333333333,0.0775,4.28666666666667,89.735,5.13375,38.5979166666667,48.6,4.00958333333333
"Karimnagar, Telangana, India",1,2021-11-04,121,403.325416666667,0.0916666666666666,4.69125,76.4429166666667,3.05833333333333,25.7054166666667,34.8291666666667,4.95875
"Khammam, Telangana, India",2,2021-11-04,64,358.681666666667,0.185416666666667,3.36041666666667,50.4120833333333,2.23,18.7520833333333,26.0604166666667,2.44583333333333
"Nizamabad, Telangana, India",3,2021-11-04,115,407.637083333333,0.0495833333333333,2.75833333333333,74.4320833333333,2.05916666666667,30.43375,38.3620833333333,6.29333333333333
"Warangal, Telangana, India",4,2021-11-04,83,418.346666666667,0.1025,4.0725,62.1229166666667,2.05708333333333,27.6620833333333,36.10625,3.13291666666667
"Adilabad, Telangana, India",0,2021-11-05,156,384.41125,0.0933333333333333,4.67083333333333,87.2025,6.34208333333333,37.38625,53.6554166666667,6.52083333333333
"Karimnagar, Telangana, India",1,2021-11-05,171,446.44,0.187916666666667,3.93041666666667,93.2445833333333,4.80083333333333,25.24625,29.1645833333333,6.21333333333333
"Khammam, Telangana, India",2,2021-11-05,53,414.312916666667,0.18125,5.8475,53.36875,7.04708333333333,13.47,17.3483333333333,2.96791666666667
"Nizamabad, Telangana, India",3,2021-11-05,141,399.014166666667,0.0479166666666666,2.86166666666667,82.1958333333333,3.64625,32.0845833333333,44.4695833333333,7.73833333333333
"Warangal, Telangana, India",4,2021-11-05,65,409.305833333333,0.121666666666667,3.32958333333333,58.7783333333333,2.17541666666667,12.4029166666667,15.2141666666667,4.22
"Adilabad, Telangana, India",0,2021-11-06,29,272.5925,0.387083333333333,5.36541666666667,31.0279166666667,3.34541666666667,6.03708333333333,7.09833333333333,2.80625
"Karimnagar, Telangana, India",1,2021-11-06,26,255.208333333333,0.2425,4.32375,28.3425,3.26,3.22166666666667,4.2875,2.7975
"Khammam, Telangana, India",2,2021-11-06,27,267.725416666667,0.0629166666666666,3.59125,28.9016666666667,1.14708333333333,3.56083333333333,4.21958333333333,1.87041666666667
"Nizamabad, Telangana, India",3,2021-11-06,26,242.55125,0.0883333333333333,3.51166666666667,28.3866666666667,2.68291666666667,3.28916666666667,4.65708333333333,3.62208333333333
"Warangal, Telangana, India",4,2021-11-06,24,269.671666666667,0.164166666666667,4.65291666666667,26.24875,1.54666666666667,3.20541666666667,4.27333333333333,2.75458333333333
"Adilabad, Telangana, India",0,2021-11-07,31,312.924583333333,0.15625,5.42291666666667,17.1691666666667,2.0375,7.32416666666667,8.085,1.72708333333333
"Karimnagar, Telangana, India",1,2021-11-07,44,359.517083333333,0.189583333333333,5.87291666666667,32.2616666666667,2.88083333333333,10.5620833333333,11.53,1.69291666666667
"Khammam, Telangana, India",2,2021-11-07,51,397.485,0.123333333333333,6.59333333333333,26.7445833333333,4.40041666666667,12.5741666666667,13.3441666666667,0.832916666666667
"Nizamabad, Telangana, India",3,2021-11-07,39,337.542083333333,0.145833333333333,4.44875,28.6783333333333,1.38958333333333,9.30916666666667,10.3275,1.96416666666667
"Warangal, Telangana, India",4,2021-11-07,41,360.490416666667,0.209166666666667,5.40583333333333,26.9425,1.34416666666667,9.77083333333333,11.10875,1.84791666666667
"Adilabad, Telangana, India",0,2021-11-08,33,289.003333333333,0.31625,4.71833333333333,35.6825,2.77833333333333,8.01166666666667,10.475,3.02166666666667
"Karimnagar, Telangana, India",1,2021-11-08,63,413.75625,0.241666666666667,8.325,41.3029166666667,3.46333333333333,17.9725,23.0166666666667,5.74958333333333
"Khammam, Telangana, India",2,2021-11-08,62,332.67375,0.121666666666667,3.30416666666667,48.6529166666667,1.99375,17.74875,19.9016666666667,1.98333333333333
"Nizamabad, Telangana, India",3,2021-11-08,62,359.376666666667,0.3075,5.35625,48.2475,3.09458333333333,17.6308333333333,21.7233333333333,6.11833333333333
"Warangal, Telangana, India",4,2021-11-08,66,430.1675,0.489583333333333,8.37875,37.5054166666667,2.15625,19.3695833333333,24.4495833333333,4.45083333333333
"Adilabad, Telangana, India",0,2021-11-09,29,252.84375,0.245833333333333,4.46333333333333,26.2404166666667,1.895,6.93791666666667,8.50958333333333,2.17875
"Karimnagar, Telangana, India",1,2021-11-09,25,258.684166666667,0.160833333333333,4.37,26.74,2.01583333333333,3.91916666666667,5.51166666666667,3.12541666666667
"Khammam, Telangana, India",2,2021-11-09,31,301.93625,0.09625,4.22916666666667,20.5495833333333,0.694583333333333,7.36875,9.50416666666667,1.9
"Nizamabad, Telangana, India",3,2021-11-09,25,245.610833333333,0.107916666666667,3.07583333333333,27.1575,1.03583333333333,4.40666666666667,6.18,3.1625
"Warangal, Telangana, India",4,2021-11-09,22,298.321666666667,0.25625,6.00666666666667,19.0475,0.9525,5.24958333333333,7.86166666666667,3.71583333333333
"Adilabad, Telangana, India",0,2021-11-10,155,543.377083333333,0.249166666666667,12.6191666666667,38.58,4.43708333333333,65.2445833333333,84.6258333333333,7.0275
"Karimnagar, Telangana, India",1,2021-11-10,166,627.379166666667,0.337916666666667,16.5779166666667,53.25,17.1275,86.46375,107.965,6.60458333333333
"Khammam, Telangana, India",2,2021-11-10,152,415.843333333333,0.0854166666666666,3.40041666666667,29.835,1.01291666666667,58.7075,69.0779166666667,2.48041666666667
"Nizamabad, Telangana, India",3,2021-11-10,156,560.621666666667,0.08,6.80666666666667,41.1325,3.07,67.3195833333333,83.2583333333333,8.04
"Warangal, Telangana, India",4,2021-11-10,165,522.236666666667,0.125416666666667,6.83833333333333,57.3854166666667,5.74,84.8320833333333,103.255833333333,3.04875
"Adilabad, Telangana, India",0,2021-11-11,213,798.583333333333,0.151666666666667,6.48666666666667,117.063333333333,8.36416666666667,117.329583333333,126.159166666667,6.75
"Karimnagar, Telangana, India",1,2021-11-11,235,833.074583333333,0.319583333333333,11.1304166666667,132.977083333333,21.4425,185.058333333333,197.12,3.0775
"Khammam, Telangana, India",2,2021-11-11,172,479.678333333333,0.04375,2.55333333333333,47.4129166666667,0.9125,97.5370833333333,102.921666666667,2.28291666666667
"Nizamabad, Telangana, India",3,2021-11-11,237,779.667916666667,0.08,4.38583333333333,140.518333333333,13.3216666666667,130.865833333333,140.265416666667,5.48875
"Warangal, Telangana, India",4,2021-11-11,214,728.209583333333,0.0533333333333333,6.3325,89.2291666666667,9.50791666666667,164.71375,173.98125,3.37208333333333
"Adilabad, Telangana, India",0,2021-11-12,187,564.9325,0.229583333333333,8.64708333333333,84.46,14.3675,126.448333333333,133.2975,4.08208333333333
"Karimnagar, Telangana, India",1,2021-11-12,161,641.8425,0.94375,13.27375,53.4191666666667,8.13916666666667,76.4754166666667,84.1616666666667,8.62958333333333
"Khammam, Telangana, India",2,2021-11-12,129,496.923333333333,0.0708333333333333,5.13125,49.4195833333333,2.27458333333333,47.0391666666667,50.4708333333333,3.08541666666667
"Nizamabad, Telangana, India",3,2021-11-12,169,525.573333333333,0.0833333333333333,5.59958333333333,63.8220833333333,4.72125,90.90625,98.2404166666667,7.12208333333333
"Warangal, Telangana, India",4,2021-11-12,128,558.534166666667,0.167083333333333,8.715,39.6045833333333,2.45875,46.4608333333333,52.32125,5.09791666666667
"Adilabad, Telangana, India",0,2021-11-13,116,555.7525,0.169583333333333,11.1925,43.6375,10.28375,41.7129166666667,43.22875,1.57083333333333
"Karimnagar, Telangana, India",1,2021-11-13,56,515.69875,0.214166666666667,5.95791666666667,20.185,3.04875,14.79,17.0304166666667,2.80625
"Khammam, Telangana, India",2,2021-11-13,36,418.205,0.0320833333333333,3.32083333333333,25.2275,1.42208333333333,8.5275,9.07125,0.789583333333333
"Nizamabad, Telangana, India",3,2021-11-13,94,498.45375,0.0479166666666666,3.41375,45.8504166666667,2.48791666666667,32.4658333333333,34.2645833333333,2.38166666666667
"Warangal, Telangana, India",4,2021-11-13,44,463.405416666667,0.08625,4.6125,19.2291666666667,0.7925,10.655,12.3195833333333,2.27666666666667
"Adilabad, Telangana, India",0,2021-11-14,84,562.150833333333,0.25875,9.94625,19.6841666666667,3.88166666666667,27.7525,30.2554166666667,2.64333333333333
"Karimnagar, Telangana, India",1,2021-11-14,42,481.764166666667,0.10125,6.39125,22.1504166666667,2.08166666666667,10.1129166666667,12.2975,2.95625
"Khammam, Telangana, India",2,2021-11-14,56,420.2925,0.11,5.51166666666667,20.16875,1.70541666666667,14.615,15.61375,0.843333333333333
"Nizamabad, Telangana, India",3,2021-11-14,65,516.812916666667,0.126666666666667,5.43583333333333,28.9570833333333,2.62875,18.99625,21.5208333333333,3.33958333333333
"Warangal, Telangana, India",4,2021-11-14,45,461.737083333333,0.07875,6.16708333333333,23.74,1.24791666666667,10.7125,12.3975,1.9525
"Adilabad, Telangana, India",0,2021-11-15,141,537.672916666667,0.516666666666667,11.5791666666667,70.7520833333333,12.06375,51.615,54.8941666666667,1.89666666666667
"Karimnagar, Telangana, India",1,2021-11-15,56,443.796666666667,0.599583333333333,6.96833333333333,28.3120833333333,2.67666666666667,14.57625,18.1904166666667,3.78291666666667
"Khammam, Telangana, India",2,2021-11-15,52,343.520416666667,0.293333333333333,5.16583333333333,18.4970833333333,1.20333333333333,12.8754166666667,14.5175,1.2
"Nizamabad, Telangana, India",3,2021-11-15,79,452.1425,0.180833333333333,5.63416666666667,37.2204166666667,3.10208333333333,25.7995833333333,30.1683333333333,3.87791666666667
"Warangal, Telangana, India",4,2021-11-15,54,402.489583333333,0.171666666666667,5.88583333333333,27.3483333333333,1.20541666666667,13.6795833333333,16.3254166666667,2.12208333333333
"Adilabad, Telangana, India",0,2021-11-16,68,436.286666666667,0.3825,7.50916666666667,43.45625,5.72,20.6320833333333,23.6204166666667,1.83666666666667
"Karimnagar, Telangana, India",1,2021-11-16,58,421.96,0.2975,7.48791666666667,24.2141666666667,2.06583333333333,15.7483333333333,19.1020833333333,3.17041666666667
"Khammam, Telangana, India",2,2021-11-16,66,403.46375,0.537083333333333,6.69041666666667,21.9045833333333,2.50708333333333,19.52,21.48,0.735833333333333
"Nizamabad, Telangana, India",3,2021-11-16,58,352.145416666667,0.10625,4.50291666666667,43.15375,2.97666666666667,15.75875,18.3195833333333,2.48375
"Warangal, Telangana, India",4,2021-11-16,67,439.205833333333,0.147916666666667,9.63458333333333,15.11125,2.17416666666667,19.75375,23.0908333333333,3.06625
"Adilabad, Telangana, India",0,2021-11-17,57,368.972083333333,0.102916666666667,8.20875,46.3804166666667,6.30208333333333,15.1441666666667,16.57875,1.3675
"Karimnagar, Telangana, India",1,2021-11-17,62,503.0425,0.301666666666667,8.26958333333333,22.3983333333333,2.52916666666667,17.84875,21.93375,3.6325
"Khammam, Telangana, India",2,2021-11-17,70,487.744166666667,0.16875,5.82791666666667,24.1608333333333,1.57291666666667,21.265,23.4225,1.76083333333333
"Nizamabad, Telangana, India",3,2021-11-17,74,452.279166666667,0.124583333333333,5.64583333333333,44.2966666666667,4.76416666666667,23.1158333333333,26.4641666666667,2.85541666666667
"Warangal, Telangana, India",4,2021-11-17,78,628.630416666667,4.10208333333333,9.66041666666667,15.895,2.34083333333333,25.2229166666667,31.4120833333333,3.97458333333333
"Adilabad, Telangana, India",0,2021-11-18,122,596.085833333333,0.1225,11.1629166666667,41.39625,7.96958333333333,44.2254166666667,47.6754166666667,2.5525
"Karimnagar, Telangana, India",1,2021-11-18,86,731.547916666667,5.58916666666667,18.2191666666667,18.9854166666667,9.63,28.6804166666667,37.4279166666667,12.55375
"Khammam, Telangana, India",2,2021-11-18,118,580.786666666667,0.04125,4.68125,33.7283333333333,1.41541666666667,42.4529166666667,45.7625,1.67625
"Nizamabad, Telangana, India",3,2021-11-18,72,519.036666666667,0.287083333333333,6.5175,27.2895833333333,3.27791666666667,22.1966666666667,27.7516666666667,4.69666666666667
"Warangal, Telangana, India",4,2021-11-18,73,696.220833333333,5.365,10.0383333333333,14.5433333333333,1.80416666666667,22.9745833333333,30.77125,5.01291666666667
"Adilabad, Telangana, India",0,2021-11-19,182,535.865,0.112916666666667,7.0625,58.1216666666667,5.48416666666667,115.755833333333,120.43625,2.0175
"Karimnagar, Telangana, India",1,2021-11-19,102,662.009166666667,2.86,9.4325,29.4566666666667,3.06958333333333,36.19375,43.2329166666667,7.54541666666667
"Khammam, Telangana, India",2,2021-11-19,141,513.473333333333,0.03125,3.78541666666667,47.0958333333333,2.50333333333333,51.95125,54.2370833333333,1.25958333333333
"Nizamabad, Telangana, India",3,2021-11-19,150,558.535833333333,0.35875,7.4175,41.5,7.51,56.2095833333333,63.8779166666667,4.14416666666667
"Warangal, Telangana, India",4,2021-11-19,102,588.018333333333,0.952083333333333,7.39333333333333,28.55375,1.12333333333333,36.08,40.5808333333333,2.42958333333333
"Adilabad, Telangana, India",0,2021-11-20,120,441.153333333333,0.670833333333333,8.87541666666667,30.6404166666667,4.8,43.3466666666667,44.9016666666667,1.855
"Karimnagar, Telangana, India",1,2021-11-20,57,431.000833333333,0.110833333333333,5.14958333333333,27.4854166666667,1.63041666666667,15.2966666666667,17.20375,2.16916666666667
"Khammam, Telangana, India",2,2021-11-20,46,383.575,0.0954166666666666,6.73375,24.9145833333333,3.65791666666667,11.10875,11.9995833333333,0.62875
"Nizamabad, Telangana, India",3,2021-11-20,53,412.224583333333,0.0354166666666666,3.31833333333333,31.1875,1.56625,13.2858333333333,14.67625,2.06458333333333
"Warangal, Telangana, India",4,2021-11-20,51,409.721666666667,0.1175,6.02541666666667,23.86375,1.88666666666667,12.5570833333333,14.0254166666667,1.46458333333333
"Adilabad, Telangana, India",0,2021-11-21,53,340.600416666667,0.22625,6.845,35.2408333333333,4.12,13.505,14.92375,2.22583333333333
"Karimnagar, Telangana, India",1,2021-11-21,34,323.912083333333,0.109166666666667,4.75708333333333,26.5833333333333,1.97208333333333,8.13041666666667,9.71875,1.84
"Khammam, Telangana, India",2,2021-11-21,50,370.64125,0.229583333333333,4.35791666666667,29.16125,2.08375,12.2016666666667,13.525,0.99
"Nizamabad, Telangana, India",3,2021-11-21,27,331.84,0.0570833333333333,3.64041666666667,29.4141666666667,1.45708333333333,5.57875,7.00625,2.4225
"Warangal, Telangana, India",4,2021-11-21,39,323.492916666667,0.0958333333333333,5.6425,24.0358333333333,2.52666666666667,9.3775,10.8929166666667,1.31791666666667
"Adilabad, Telangana, India",0,2021-11-22,82,565.48875,1.35541666666667,22.41,23.4575,5.69208333333333,27.0658333333333,31.4504166666667,10.0904166666667
"Karimnagar, Telangana, India",1,2021-11-22,66,462.98875,0.405,9.82458333333333,26.345,5.23333333333333,19.5475,24.12875,4.18
"Khammam, Telangana, India",2,2021-11-22,57,485.380416666667,0.0941666666666666,4.60541666666667,24.6725,1.30416666666667,15.3445833333333,17.70375,1.67666666666667
"Nizamabad, Telangana, India",3,2021-11-22,51,403.881666666667,0.456666666666667,4.37333333333333,27.15375,1.42416666666667,12.3720833333333,16.7625,4.94708333333333
"Warangal, Telangana, India",4,2021-11-22,66,480.929166666667,0.81875,9.61583333333333,17.8295833333333,3.13333333333333,19.37875,23.7683333333333,3.09541666666667
"Adilabad, Telangana, India",0,2021-11-23,148,560.897916666667,0.430416666666667,11.9004166666667,60.7820833333333,7.39541666666667,54.78875,58.5595833333333,2.27583333333333
"Karimnagar, Telangana, India",1,2021-11-23,160,690.936666666667,0.559583333333333,19.4379166666667,43.56,13.03375,74.7095833333333,84.5104166666667,3.44125
"Khammam, Telangana, India",2,2021-11-23,138,593.86,0.122916666666667,9.515,25.1158333333333,5.16625,50.7591666666667,55.2479166666667,1.91583333333333
